Rlx,99,oriTnickingandunwindingprotein,Inc?,pSF5,1623,97.7
Rlx,99,OriTnickingandunwindingproteinTraI(DNAhelicaseI),Inc?,pJIE186-2,1408,77.8
Rlx,99,TraI,Inc?,pYHCC,1371,97.4
Rlx,99,hypotheticalprotein,Inc?,pVIRBov,176,88.6
Rlx,99,TraIprotein(DNAhelicaseI),Inc?,pSLG231,146,100.0
Rlx,99,"oriTnickingandunwindingprotein,fragment",Inc?,pSD1,139,*
Rlx,99,"oriTnickingandunwindingprotein,fragment",Inc?,pSB4,139,97.1
Rlx,6610,TraIprotein,Inc?,pET49.,377,*
Rlx,98743,acyl-homoserine-lactonesynthaseTraI,Inc?,pHCG3,208,100.0
Rlx,98743,acyl-homoserine-lactonesynthaseTraI,Inc?,pHCG3B,208,*
Rlx,101840,TraI,Inc?,pO55,112,100.0
Rlx,96,TraI,Inc?,pED208,1767,*
Rlx,96,hypotheticalprotein,Inc?,pSGSC3045-121,119,85.7
Rlx,36803,TraIDNArelaxase,Inc?,pP9014,791,*
Rlx,86882,TraIprotein,proma,pSB102,58,*
Rlx,110982,hypotheticalprotein,Inc?,pHUSEC2011-2,45,*
Rlx,110982,proteinTraI,Inc?,pETEC,38,84.2
Rlx,48310,putativeTrwCrelaxase,Inc?,pSLA2-M,432,*
Rlx,36785,TraI,Inc?,pEP5289,797,100.0
Rlx,36785,TraI,Inc?,pNGTCDC08107,797,100.0
Rlx,36785,DNApolymerase,Inc?,pNG869,797,100.0
Rlx,2020,relaxase/helicaseTraI,Inc?,pUM505,639,*
Rlx,2020,conservedhypotheticalprotein,Inc?,pKLC102,511,93.2
Rlx,103286,relaxase/mobilizationprotein,Inc?,2,128,100.0
Rlx,103286,relaxase,Inc?,pRUM-like,128,*
Rlx,103286,Rlxprotein,Inc?,pRUM,128,100.0
Rlx,103286,relaxase/mobilizationnucleasedomainprotein,Inc?,unnamed,99,74.7
Rlx,38328,putativeTraIprotein,Inc?,pCFV97608-2,520,*
Rlx,38328,putativeTraIprotein,Inc?,pCFF04554,520,98.5
Rlx,33674,TraIprotein,proma,pIPO2T,54,96.3
Rlx,33674,TraI,Inc?,pSFA231,54,98.1
Rlx,33674,VirB7,proma,pTer331,54,*
Rlx,747,DNAhelicaseTraI/TrwCrelaxase,Inc?,pSINAC03,944,*
Rlx,37407,IncP-typeDNArelaxaseTraI,Inc?,:,641,80.9
Rlx,37407,hypotheticalprotein,Inc?,pSF001,640,*
Rlx,37407,hypotheticalprotein,Inc?,pSF002,640,83.3
Rlx,64412,TraI,Inc?,pKPoxa-48N2,1543,93.7
Rlx,101910,TrwCrelaxase,Inc?,plasmid1,147,*
Rlx,101910,hypotheticalprotein,Inc?,Apa386Bp1,147,100.0
Rlx,65433,relaxase/Mobilisationnucleasedomainprotein,Inc?,:,642,*
Rlx,65433,"relaxase/mobilizationnucleaseMobA,putative",Inc?,pEh1A,642,100.0
Rlx,65433,IncP-typeDNArelaxaseTraI,Inc?,pKPYL2,642,93.5
Rlx,65433,MobArelaxase/mobilizationprotein,Inc?,unnamed,642,100.0
Rlx,65433,MobA,Inc?,pB-3002cz,642,100.0
Rlx,8401,relatedtoTraIprotein(partiallength),Inc?,unnamed,296,84.4
Rlx,36001,ATP-dependentexoDNAse(exonucleaseV)alphasubunit-helicasesuperfamilyImember-likeprotein,Inc?,pACRY05,1699,*
Rlx,36001,TrwCfamilyprotein,Inc?,pACMV2,1699,97.4
Rlx,36001,aldehydedehydrogenase,Inc?,pACRY03,1683,92.8
Rlx,41878,TraI,Inc?,pI2,348,*
Rlx,36009,IncWplasmidconjugativerelaxaseproteinTrwC,Inc?,pFORC2,1656,*
Rlx,1696,putativenickase,Inc?,plca36,691,95.1
Rlx,1696,MobA/MobLfamilyplasmidmobilizationprotein,Inc?,pLOOC260-1,691,92.2
Rlx,1696,nickase,Inc?,1,691,92.5
Rlx,1696,nickase,Inc?,pLR002,690,90.9
Rlx,1696,Hypotheticalprotein,Inc?,pL21532-3,690,91.0
Rlx,1696,putativenickase,Inc?,pPECL-8,690,92.9
Rlx,1696,nickingenzymeTraAprotein,Inc?,pCD034-3,690,89.4
Rlx,1696,Nickase,Inc?,LBPp1,689,90.4
Rlx,1696,Nickase,Inc?,LBPp3,689,92.8
Rlx,1696,Hypotheticalprotein,Inc?,pL21534-2,687,91.0
Rlx,1696,Hypotheticalprotein,Inc?,pL21535-2,687,90.1
Rlx,1696,"nickase,mobilizationproteinTraA,MobA/MobLfamily",Inc?,pCMPG5300.03,687,92.3
Rlx,1696,Hypotheticalprotein,Inc?,pL21533-4,687,88.5
Rlx,1696,Nickase,Inc?,pOENI-1v2,687,92.6
Rlx,1696,nickingenzymeTraAprotein,Inc?,pKCA54,687,89.8
Rlx,1696,Putativenickase,Inc?,LBPp4,687,94.8
Rlx,1696,nickase,Inc?,pLF3872,687,94.3
Rlx,1696,nickase,Inc?,unnamed,687,89.2
Rlx,1696,nickase,Inc?,pLb464-3,687,89.4
Rlx,1696,nickase,Inc?,pLb464-4,687,93.4
Rlx,1696,nickingenzymeTraAprotein,Inc?,pLgLA39,687,96.8
Rlx,1696,"nickase,TraA-like",Inc?,pLU4,687,93.9
Rlx,1696,"putativenickase,MobA/MobLfamilyprotein",Inc?,pLS25-1,687,94.3
Rlx,1696,Hypotheticalprotein,Inc?,pL21534-3,686,91.3
Rlx,1696,Hypotheticalprotein,Inc?,pL21535-3,686,92.3
Rlx,1696,"plasmidmobilizationprotein,mobA/MobLfamily",Inc?,pPECL-5,686,91.3
Rlx,1696,nickase,Inc?,unnamed3,686,90.1
Rlx,1696,nickase,Inc?,pST-III,686,88.9
Rlx,1696,Nickase,Inc?,pWW2,686,89.1
Rlx,1696,"putativenickase,TraAlike",Inc?,pSF118-20,686,84.9
Rlx,1696,Hypotheticalprotein,Inc?,pL21532-4,686,91.3
Rlx,1696,nickase,Inc?,pLF07,686,90.4
Rlx,1696,Hypotheticalprotein,Inc?,pL21536-2,686,91.4
Rlx,1696,Hypotheticalprotein,Inc?,pL21533-1,686,91.8
Rlx,1696,Hypotheticalprotein,Inc?,pL21533-3,686,85.6
Rlx,1696,nickase,Inc?,pMK02,686,88.4
Rlx,1696,Nickase,Inc?,pLP-ZJ103,686,88.6
Rlx,1696,nickase,Inc?,Lp16D,684,90.0
Rlx,1696,"plasmidmobilizationprotein,mobA/MobLfamily",Inc?,pPECL-4,682,88.3
Rlx,1696,putativenickase,Inc?,pLTK13,626,89.0
Rlx,1696,nickase,Inc?,pR2,579,86.4
Rlx,1696,hypotheticalprotein,Inc?,1,217,99.5
Rlx,36252,TrwCrelaxase,Inc?,pBIND01,1068,*
Rlx,1442,DNArelaxase,Inc?,complete,732,100.0
Rlx,1442,ProteintraI,Inc?,PSP21,732,100.0
Rlx,1442,TraIDNArelaxase,incp,pBS228,732,100.0
Rlx,1442,DNAprocessingprotein,Inc?,pG527,635,82.9
Rlx,1442,DNAprocessingprotein,Inc?,pWEC911,635,82.9
Rlx,64526,putativerelaxaseTrwC,Inc?,pACMV3,998,*
Rlx,65127,TrwCprotein,Inc?,pACICU2,378,*
Rlx,36411,TrwCrelaxase,Inc?,2,966,*
Rlx,30585,relaxaseTraI,Inc?,p746,243,97.4
Rlx,611,IncWplasmidconjugativerelaxaseproteinTrwC(TraI-likeprotein),Inc?,unnamed,1049,73.4
Rlx,611,"putativetraC,typeIVsecretionsystem",Inc?,byi,1022,88.2
Rlx,611,"putativetraC,typeIVsecretionsystem",Inc?,pRSC35,1004,*
Rlx,611,ATPaseAAA,Inc?,pPV15,996,77.5
Rlx,611,AAAfamilyATPase,Inc?,unnamed2,992,78.1
Rlx,611,AAAfamilyATPase,Inc?,pXAC64,991,90.0
Rlx,611,putativeTraIprotein,Inc?,pXCV38,991,90.0
Rlx,611,TrwC,Inc?,pXcB,991,90.2
Rlx,611,"conjugativerelaxasedomain,TrwC/TraIfamily",Inc?,pXAC64,991,89.9
Rlx,611,TrwCprotein,Inc?,pXAC64,991,90.0
Rlx,611,ATPaseAAA,Inc?,unnamed2,988,79.4
Rlx,611,TrwCprotein,Inc?,pXOCgx01,986,88.5
Rlx,611,ATPaseAAA,Inc?,unnamed,986,88.5
Rlx,611,hypotheticalprotein,Inc?,pXAC64,131,77.1
Rlx,93099,TrwCprotein,Inc?,pACICU2,378,*
Rlx,92780,TraI,Inc?,pMEA100,393,*
Rlx,73324,PutativeNickingenzyme,Inc?,pI5S5,238,*
Rlx,74,relaxaseTraI,Inc?,pVT1,1925,*
Rlx,12800,TraI,Inc?,4,1006,80.2
Rlx,12800,truncatedTraI,inca/c,peH4H,458,93.7
Rlx,12800,Conjugativerelaxase(fragment),Inc?,XNC1,255,100.0
Rlx,12800,TypeIVsecretion-likeconjugativerelaxaseTraI(fragment),Inc?,:,255,*
Rlx,12557,TraI,Inc?,pKPoxa-48N2,1543,93.7
Rlx,12557,TraI,Inc?,pKpn-E1.Nr7,259,100.0
Rlx,12557,TraI,Inc?,R471,259,100.0
Rlx,12557,TraI,incl/m,pCTX-M3,259,100.0
Rlx,12557,TraI,Inc?,pJEG011,259,100.0
Rlx,12557,TraI,Inc?,pNDM-OM,259,99.6
Rlx,12557,TraI,Inc?,pKOI-34,259,99.6
Rlx,12557,DotCprotein,Inc?,pIMP-HB623,259,100.0
Rlx,12557,TraI,Inc?,pKPoxa-48N1,259,100.0
Rlx,12557,TraI,Inc?,pRA35,259,100.0
Rlx,12557,TraI,incl/m,pCTXM360,259,100.0
Rlx,12557,TraI,Inc?,R69,259,100.0
Rlx,12557,TraI,Inc?,pNE1280,259,100.0
Rlx,12557,TraI,Inc?,pKP112,259,100.0
Rlx,12557,traI,Inc?,pOXA48-Pm,259,100.0
Rlx,12557,TraI,Inc?,pOXA-48,259,100.0
Rlx,12557,TraI,Inc?,pEl1573,259,99.6
Rlx,12557,TraI,Inc?,R1215,259,*
Rlx,12557,TraI,Inc?,6411TF,259,100.0
Rlx,12557,TraI,Inc?,LM6771,259,100.0
Rlx,12557,TraI,incl/m,pEL60,259,99.6
Rlx,12557,TraI,Inc?,pFOX-7a,259,100.0
Rlx,12557,conjugationproteinTraI,Inc?,pARM26,259,100.0
Rlx,12557,conjugationproteinTraI,Inc?,pIGT15,259,100.0
Rlx,12557,TraI,Inc?,pSEM,259,100.0
Rlx,65428,NickaseTraA,Inc?,pLW1071,643,97.7
Rlx,65428,TraAprotein,Inc?,pGS18,643,*
Rlx,36400,MultifunctionalconjugationproteinTraI,Inc?,1,971,*
Rlx,64491,TrwCrelaxase,Inc?,pTpau01,1026,*
Rlx,101771,DNAhelicaseTraIfamilyprotein,Inc?,pCD,149,100.0
Rlx,101771,TraI,Inc?,pYVe227,149,*
Rlx,68585,TraIprotein(DNAhelicaseI),Inc?,pSARC14-41,373,*
Rlx,37276,NickaseTraA,Inc?,pHT77,698,100.0
Rlx,37276,nickaseTraA,Inc?,pBMB0558,698,100.0
Rlx,37276,hypotheticalprotein,Inc?,pIS56-107,698,100.0
Rlx,37276,MobA/MobLprotein,Inc?,pBMB95,698,100.0
Rlx,37276,NickaseTraA,Inc?,pCT127,698,100.0
Rlx,37276,TraAprotein,Inc?,pH308197,668,98.7
Rlx,37276,mobA/MobLfamilyprotein,Inc?,unnamed3,668,100.0
Rlx,37276,NickaseTraA,Inc?,pBMB95,668,100.0
Rlx,37276,NickaseTraA,Inc?,pBMB94,668,100.0
Rlx,472,relaxase,Inc?,pEC448,1072,99.1
Rlx,472,relaxase,Inc?,p34983-59.134kb,1072,99.1
Rlx,472,TraIrelaxase,Inc?,p0801-IMP,1072,99.1
Rlx,472,TraIrelaxase,Inc?,pJIE137,1072,99.1
Rlx,472,ConjugativeproteinTraI,Inc?,pKPC-SMH,1072,*
Rlx,472,TraI,Inc?,pTR3,1068,93.6
Rlx,472,TraI,Inc?,p271A,1068,93.6
Rlx,472,TraI,Inc?,pYNKP001-NDM,1068,93.6
Rlx,472,TraI,Inc?,pTR4,1068,93.6
Rlx,472,TraI,Inc?,pNDM-ECS01,1068,93.6
Rlx,689,TrwCprotein,Inc?,bpln,973,95.0
Rlx,689,TrwCprotein,Inc?,bglu,973,99.4
Rlx,689,conjugativerelaxasedomainprotein,Inc?,pBIN,973,93.2
Rlx,689,TrwCprotein,Inc?,bglu,973,*
Rlx,689,TrwCprotein,Inc?,1,964,80.3
Rlx,689,ATPaseAAA,Inc?,pBCEN1232,964,79.7
Rlx,689,TrwCprotein,Inc?,bgla,964,78.0
Rlx,22199,oriTnickingandunwindingprotein,Inc?,pSF5,1623,97.7
Rlx,22199,TraIprotein(DNAhelicaseI),Inc?,pSLG231,146,100.0
Rlx,22199,"oriTnickingandunwindingprotein,fragment",Inc?,pSB4,139,97.1
Rlx,22199,"oriTnickingandunwindingprotein,fragment",Inc?,pSD1,139,*
Rlx,22199,nickingandunwindingproteinOriT,Inc?,981p1,123,91.1
Rlx,22199,nickingandunwindingproteinOriT,Inc?,unnamed,109,76.1
Rlx,350,TraIprotein(DNAhelicaseI),Inc?,pLST424C-61,1154,*
Rlx,350,DNAhelicaseI,Inc?,plasmid1,1099,79.8
Rlx,65130,TraIprotein(DNAhelicaseI)(EC3.6.1.-),Inc?,pBRH02,716,*
Rlx,57621,TraI,Inc?,pYHCC,1371,97.4
Rlx,10828,TraIprotein(DNAhelicaseI)(EC3.6.1.-),Inc?,pBRH02,716,*
Nic,102286,TraKoriT-bindingprotein,Inc?,QKH54,142,*
Nic,102286,TraKoriT-bindingprotein,Inc?,pMBUI1,142,95.1
Nic,80092,DNA-processingprotein,Inc?,pEMT3,634,87.3
Nic,80092,TraJ,Inc?,pAKD25,124,72.4
Nic,80092,TraJ,Inc?,pAKD34,124,72.4
Nic,80092,TraJ,Inc?,pAKD16,124,72.4
Nic,80092,oriTbindingprotein,Inc?,p712,124,72.4
Nic,80092,OriTbindingprotein,Inc?,pMCBF6,123,*
Nic,27978,DtrsystemoriTrelaxase,Inc?,pNK6d,94,*
Nic,51908,TraKoriT-bindingprotein,Inc?,pP9014,147,*
Nic,9269,hypotheticalprotein,Inc?,pB76-81,320,86.2
Nic,9269,6-hydroxy-3-succinoylpyridinehydroxylaseNicB,Inc?,unnamed,318,*
Nic,23776,DNAprocessingprotein,Inc?,pWEC911,635,82.9
Nic,23776,DNAprocessingprotein,Inc?,pG527,635,82.9
Nic,23776,oriT-bindingprotein,Inc?,pSMC1,139,99.3
Nic,23776,IncP-typeoriTbindingproteinTraJ,Inc?,pMRVIM0713,125,100.0
Nic,23776,TraJprotein,Inc?,unnamed,123,78.0
Nic,23776,oriT-bindingprotein,Inc?,complete,123,71.5
Nic,23776,ProteintraJRelaxosomeprotein,Inc?,PSP21,123,71.5
Nic,23776,TraJoriTrecognisingprotein,incp,pBS228,123,71.5
Nic,22730,DNAprocessingprotein,Inc?,pWEC911,635,82.9
Nic,22730,DNAprocessingprotein,Inc?,pG527,635,82.9
Nic,22730,oriT-bindingproteinTraK,Inc?,PB5,134,99.3
Nic,22730,oriT-bindingproteinTraK,Inc?,PB11,134,99.3
Nic,22730,TraKoriTbindingprotein,incp,pBS228,134,99.3
Nic,22730,oriT-bindingproteinTraK,Inc?,complete,134,99.3
Nic,105079,MobB,Inc?,pKPC2,106,*
Nic,105079,MobB,Inc?,pCOL-1,106,100.0
Nic,105079,ProteinMobB,Inc?,p10265-KPC,106,100.0
Nic,105079,oriTrecognition-likeprotein,Inc?,pTcM1,103,78.6
Nic,1908,Nickase,Inc?,:,656,75.2
Nic,1908,nickase,Inc?,pWZ1668,654,95.4
Nic,1908,nickase,Inc?,pWZ7140,654,95.4
Nic,1908,nickase,Inc?,pWZ909,654,95.4
Nic,1908,AM19,Inc?,pAMbeta1,654,*
Nic,89441,proteinofunknownfunction(MobA/MobLprotein2-87andrelatedTraL/A;AAAdomain;DtrsystemoriTrelaxase),Inc?,:,1118,*
Nic,101721,TraKoriT-bindingprotein,Inc?,pKS208,150,*
Nic,10120,oriTnickase,Inc?,pUSA03,303,*
Nic,10120,OriTnickase,Inc?,pI5S5,300,99.3
Nic,22137,DNA-processingprotein,Inc?,pYS1,634,91.8
Nic,22137,TraK,Inc?,pTB30,139,92.1
Nic,22137,"DNAprocessingprotein,oriTbindingprotein",Inc?,pB12,139,*
Nic,22137,TraK,Inc?,pNB8c,139,92.1
Nic,22137,TraK,incp,pA1,139,97.8
Nic,22137,TraK,Inc?,pC1-1,139,92.1
Nic,22137,TraK,incp,pCNB,139,92.1
Nic,22137,TraK,Inc?,pBAM1,139,92.1
Nic,22137,TraK,Inc?,pLME1,139,92.1
Nic,22137,TraK,Inc?,pAKD26,139,92.1
Nic,24068,TraJoriT-bindingprotein,Inc?,QKH54,118,70.3
Nic,84977,TraY,Inc?,pYHCC,75,100.0
Nic,84977,TraYprotein,Inc?,pTC1,75,100.0
Nic,84977,TraY,Inc?,pXZ,75,100.0
Nic,84977,TraY,incf,pC15-1a,75,100.0
Nic,84977,TraY,Inc?,pEK516,75,100.0
Nic,84977,componentoforiT-specificnickase,incf,R100,75,100.0
Nic,84977,TraY,Inc?,pH1519-76,75,100.0
Nic,84977,conserveddomainprotein,Inc?,p53638,75,96.0
Nic,84977,TraYprotein,incf,pO86A1,75,100.0
Nic,42509,nickaseNic,Inc?,pAH227,331,100.0
Nic,42509,Nic:nickase,Inc?,pMBUI3,331,98.5
Nic,42509,Nic:nickase,Inc?,pMBUI7,331,98.2
Nic,42509,nicprotein,Inc?,pNA6,331,*
Nic,42509,nickase,incu,pRA3,331,100.0
Nic,42509,nickaseNic,Inc?,pASCH21,331,100.0
Nic,21501,NikAoriT-specificDNAbindingprotein,Inc?,p9134dT,145,99.3
Nic,21501,NikA,Inc?,pAPEC-O78-2,145,*
Nic,21501,NikAoriT-specificDNAbindingprotein,Inc?,p9134,145,99.3
Nic,21501,NikAoriT-specificDNAbindingprotein,Inc?,p9134dAT,145,99.3
Nic,21501,NikA,Inc?,pSD107,139,74.8
Nic,21501,putativerelaxosomecomponent,Inc?,pS1400,126,100.0
Nic,21501,relaxosomecomponent,Inc?,pEKO1101,126,100.0
Nic,21501,relaxosomecomponent,Inc?,pB15,126,100.0
Nic,21501,relaxosomecomponent,inci,pSL476,126,100.0
Nic,21501,nikAprotein,Inc?,pESBL-283,110,100.0
Nic,21501,nikAprotein,Inc?,pSTY1-1898,110,100.0
Nic,21501,Plasmidmobilizationprotein,Inc?,PCN061p5,110,100.0
Nic,21501,NikA,Inc?,pJIE174,110,100.0
Nic,21501,NikA,Inc?,pV404,110,100.0
Nic,21501,NikA,Inc?,pV408,110,100.0
Nic,21501,nikAprotein,Inc?,pDM01,110,100.0
Nic,21501,NikA,Inc?,pM105,110,100.0
Nic,21501,"Ribbon-helix-helixprotein,copGfamily",Inc?,p369,110,100.0
Nic,21501,relaxosomecomponent,Inc?,pCVM29188,110,97.3
Nic,21501,relaxosomecomponentNikA,inci,pSE11-1,110,100.0
Nic,21501,NikA,Inc?,pJIE113,110,100.0
Nic,21501,nikAprotein,Inc?,pMVAST0167,110,100.0
Nic,21501,plasmidrelaxomecomponentproteinNikA,Inc?,pND11,110,100.0
Nic,21501,hypotheticalproteinNikA,Inc?,pKPC-LKEc,110,100.0
Nic,21501,NikA,Inc?,pSTM2,110,100.0
Nic,21501,nikAprotein,Inc?,pE17.16,110,100.0
Nic,21501,nikAprotein,Inc?,pESBL-12,110,100.0
Nic,21501,NikA,Inc?,pSTM7,110,100.0
Nic,21501,NikAoriT-specificDNA-bindingprotein,Inc?,R621a,110,100.0
Nic,21501,NikA,Inc?,pIFM3804,110,100.0
Nic,21501,nikAprotein,Inc?,pSF-468-2,110,88.2
Nic,21501,relaxosomecomponent,Inc?,P9,110,100.0
Nic,21501,hypotheticalprotein,Inc?,pEB4,110,100.0
Nic,21501,nikAprotein,Inc?,pCVM22462,110,100.0
Nic,21501,nikAprotein,Inc?,pN13-01290,110,100.0
Nic,21501,nikAprotein,Inc?,pSA02DT10168701,110,100.0
Nic,21501,nikAprotein,Inc?,pESBL-305,110,100.0
Nic,21501,relaxosomecomponent,Inc?,pSTU288-1,110,100.0
Nic,21501,relaxosomecomponent,Inc?,pCol1B9,110,88.2
Nic,21501,relaxosomecomponent,inci,pCVM29188,110,100.0
Nic,21501,plasmidmobilization,Inc?,pCFSAN002069,110,88.2
Nic,21501,nikAprotein,Inc?,pSAN1-1727,110,100.0
Nic,21501,nikAprotein,Inc?,pESBL-315,110,100.0
Nic,21501,nikAprotein,Inc?,p12-4374,110,99.1
Nic,21501,nikAprotein,Inc?,pEC14II,110,100.0
Nic,21501,nikAprotein,Inc?,pEC14II,110,100.0
Nic,21501,NikAoriT-specificDNAbindingprotein,Inc?,pSTM709,110,100.0
Nic,21501,nikAprotein,Inc?,unnamed1,110,100.0
Nic,21501,nikAprotein,Inc?,unnamed2,110,100.0
Nic,21501,"relaxosomecomponent,ribbon-helix-helixprotein",Inc?,Plm,110,99.1
Nic,21501,plasmidmobilizationprotein,Inc?,pEK204,110,100.0
Nic,21501,nikAprotein,Inc?,pCFSAN001588,110,98.2
Nic,21501,oriT-specificDNAbindingproteinNikA,Inc?,pEC012,110,100.0
Nic,21501,NikB,Inc?,pSal8934a,110,100.0
Nic,21501,relaxosomecomponent,Inc?,pRK1,110,100.0
Nic,21501,plasmidmobilizationprotein,Inc?,pKHSB1,110,100.0
Nic,21501,NikAoriT-specificDNAbindingprotein,inci,R64,110,100.0
Nic,21501,Plasmidmobilizationprotein,Inc?,pSH4469,110,100.0
Nic,21501,nikA,Inc?,pHV292,110,100.0
Nic,21501,nikA,Inc?,pHV295,110,100.0
Nic,21501,nikAprotein,Inc?,PDM04,110,88.2
Nic,21501,nikAprotein,Inc?,pEC15I,110,100.0
Nic,21501,nikAprotein,Inc?,pEC15I,110,100.0
Nic,21501,nikAprotein,Inc?,PDM02,110,88.2
Nic,21501,relaxosomecomponent,Inc?,:,110,100.0
Nic,21501,NikA,Inc?,pSEEH1578,110,88.2
Nic,21501,NikAoriT-specificDNAbindingprotein,Inc?,pEC404/03-2,110,100.0
Nic,21501,NikA,Inc?,pTF2,110,100.0
Nic,21501,nikaprotein,Inc?,p628-CTXM,110,100.0
Nic,21501,relaxosomeproductNikAprotein,Inc?,p746,110,100.0
Nic,21501,NikA,Inc?,pC193,110,100.0
Nic,21501,nikAprotein,Inc?,pESBL-117,110,100.0
Nic,21501,nikA,Inc?,pFAM22871,110,100.0
Nic,21501,nikAprotein,Inc?,pEC16I,110,100.0
Nic,21501,nikAprotein,Inc?,pEC16I,110,100.0
Nic,21501,Plasmidmobilizationprotein,Inc?,pACN001-F,110,100.0
Nic,21501,relaxosomecomponent,Inc?,pESBL-EA11,110,100.0
Nic,21501,nikA,Inc?,pJIE139,110,100.0
Nic,21501,nikA,Inc?,pHV114,110,100.0
Nic,21501,NikA,Inc?,pC271,110,100.0
Nic,21501,oriT-specificDNAbindingproteinNikA,Inc?,pHNAH4-1,110,100.0
Nic,21501,"ribbon-helix-helixprotein,copGfamilyprotein",Inc?,pHUSEC2011-1,110,100.0
Nic,21501,nikAprotein,Inc?,pSAN1-2010K-2577,110,88.2
Nic,21501,relaxosomecomponentNikA,Inc?,pJIE512b,110,100.0
Nic,21501,NikA,Inc?,pNF1358,110,100.0
Nic,21501,relaxosomecomponent,Inc?,pSC138,110,100.0
Nic,21501,relaxosomecomponent,Inc?,pSKLX3330,110,100.0
Nic,21501,"ribbon-helix-helixprotein,CopGfamily",Inc?,pSEHO0A2,110,80.0
Nic,21501,NikA,Inc?,pTF,110,100.0
Nic,21501,hypotheticalprotein,Inc?,pFORC11.2,95,100.0
Nic,21180,TraYprotein,Inc?,pNJST258N1,148,*
Nic,21180,RelaxosomeproteinTraY,Inc?,pPMK1-A,126,100.0
Nic,21180,TraY,Inc?,pBK32179,123,100.0
Nic,21180,oriTnicking,Inc?,pKPN3,123,100.0
Nic,21180,TraY,Inc?,pGR-1870,123,100.0
Nic,21180,TraY,Inc?,pIT-12C47,123,100.0
Nic,15684,nicotinamidase(Nicotinedeamidase),Inc?,lp28-2,213,99.1
Nic,15684,nicotinamidase,Inc?,SV1,213,99.5
Nic,15684,isochorismatasefamilyprotein,Inc?,lp28-2,213,99.5
Nic,15684,pyrazinamidase/nicotinamidase,Inc?,A14S,208,93.8
Nic,15684,pyrazinamidase,Inc?,lp25,199,84.4
Nic,15684,"pyrazinamidase/nicotinamidase,PncAprotein",Inc?,ZS7,178,83.7
Nic,15684,pyrazinamidase/nicotinamidase,Inc?,29805,178,83.7
Nic,15684,pyrazinamidase/nicotinamidase,Inc?,WI91-23,178,83.7
Nic,15684,pyrazinamidase/nicotinamidase,Inc?,PBr,175,87.4
Nic,15684,pyrazinamidase/nicotinamidase,Inc?,VS116,171,82.5
Nic,15684,"pyrazinamidase/nicotinamidase,PncAprotein",Inc?,156a,167,84.4
Nic,15684,"pyrazinamidase/nicotinamidase,PncAprotein",Inc?,lp25,167,83.8
Nic,15684,pyrazinamidase/nicotinamidase,Inc?,N40,167,83.8
Nic,15684,isochorismatasefamilyprotein,Inc?,lp25,167,83.8
Nic,15684,pyrazinamidase/nicotinamidase,Inc?,118a,167,84.4
Nic,15684,pyrazinamidase/nicotinamidase,Inc?,JD1,167,83.8
Nic,1696,putativenickase,Inc?,plca36,691,95.1
Nic,1696,MobA/MobLfamilyplasmidmobilizationprotein,Inc?,pLOOC260-1,691,92.2
Nic,1696,nickase,Inc?,1,691,92.5
Nic,1696,nickase,Inc?,pLR002,690,90.9
Nic,1696,Hypotheticalprotein,Inc?,pL21532-3,690,91.0
Nic,1696,putativenickase,Inc?,pPECL-8,690,92.9
Nic,1696,nickingenzymeTraAprotein,Inc?,pCD034-3,690,89.4
Nic,1696,Nickase,Inc?,LBPp1,689,90.4
Nic,1696,Nickase,Inc?,LBPp3,689,92.8
Nic,1696,Hypotheticalprotein,Inc?,pL21534-2,687,91.0
Nic,1696,Hypotheticalprotein,Inc?,pL21535-2,687,90.1
Nic,1696,"nickase,mobilizationproteinTraA,MobA/MobLfamily",Inc?,pCMPG5300.03,687,92.3
Nic,1696,Hypotheticalprotein,Inc?,pL21533-4,687,88.5
Nic,1696,Nickase,Inc?,pOENI-1v2,687,92.6
Nic,1696,nickingenzymeTraAprotein,Inc?,pKCA54,687,89.8
Nic,1696,Putativenickase,Inc?,LBPp4,687,94.8
Nic,1696,nickase,Inc?,pLF3872,687,94.3
Nic,1696,nickase,Inc?,unnamed,687,89.2
Nic,1696,nickase,Inc?,pLb464-3,687,89.4
Nic,1696,nickase,Inc?,pLb464-4,687,93.4
Nic,1696,nickingenzymeTraAprotein,Inc?,pLgLA39,687,96.8
Nic,1696,"nickase,TraA-like",Inc?,pLU4,687,93.9
Nic,1696,"putativenickase,MobA/MobLfamilyprotein",Inc?,pLS25-1,687,94.3
Nic,1696,Hypotheticalprotein,Inc?,pL21534-3,686,91.3
Nic,1696,Hypotheticalprotein,Inc?,pL21535-3,686,92.3
Nic,1696,"plasmidmobilizationprotein,mobA/MobLfamily",Inc?,pPECL-5,686,91.3
Nic,1696,nickase,Inc?,unnamed3,686,90.1
Nic,1696,nickase,Inc?,pST-III,686,88.9
Nic,1696,Nickase,Inc?,pWW2,686,89.1
Nic,1696,"putativenickase,TraAlike",Inc?,pSF118-20,686,84.9
Nic,1696,Hypotheticalprotein,Inc?,pL21532-4,686,91.3
Nic,1696,nickase,Inc?,pLF07,686,90.4
Nic,1696,Hypotheticalprotein,Inc?,pL21536-2,686,91.4
Nic,1696,Hypotheticalprotein,Inc?,pL21533-1,686,91.8
Nic,1696,Hypotheticalprotein,Inc?,pL21533-3,686,85.6
Nic,1696,nickase,Inc?,pMK02,686,88.4
Nic,1696,Nickase,Inc?,pLP-ZJ103,686,88.6
